,Unnamed: 0,Unnamed: 0.1,review,label,TOKENIZATION,TF,STOPWORD,REVIEW,BERSIH,polarity
407,407,407,banyak tempat buat jajaaaaaaaannnnn terima kasih banyak banyak kedai kopi banyak spot foto asli banyak tempat buat jajaaaaaaaannn syurgaaaa banget banyak tempat ngopi banyak tempat poto,positif,"['banyak', 'tempat', 'buat', 'jajaaaaaaaannnnn', 'terima', 'kasih', 'banyak', 'banyak', 'kedai', 'kopi', 'banyak', 'spot', 'foto', 'asli', 'banyak', 'tempat', 'buat', 'jajaaaaaaaannn', 'syurgaaaa', 'banget', 'banyak', 'tempat', 'ngopi', 'banyak', 'tempat', 'poto']",<FreqDist with 16 samples and 26 outcomes>,"['jajaaaaaaaannnnn', 'terima', 'kasih', 'kedai', 'kopi', 'spot', 'foto', 'asli', 'jajaaaaaaaannn', 'syurgaaaa', 'banget', 'ngopi', 'poto']","['jajaaaaaaaannnnn', 'terima', 'kasih', 'kedai', 'kopi', 'spot', 'foto', 'asli', 'jajaaaaaaaannn', 'syurgaaaa', 'banget', 'ngopi', 'poto']",jajaaaaaaaannnnn terima kasih kedai kopi spot foto asli jajaaaaaaaannn syurgaaaa banget ngopi poto,1
408,408,408,tempat paling asik buat hang out bareng temen atau keluarga asli tempat nongkrong terbaik bersama teman ataupun keluarga,positif,"['tempat', 'paling', 'asik', 'buat', 'hang', 'out', 'bareng', 'temen', 'atau', 'keluarga', 'asli', 'tempat', 'nongkrong', 'terbaik', 'bersama', 'teman', 'ataupun', 'keluarga']",<FreqDist with 16 samples and 18 outcomes>,"['asik', 'hang', 'out', 'bareng', 'temen', 'keluarga', 'asli', 'nongkrong', 'terbaik', 'teman', 'keluarga']","['asik', 'hang', 'out', 'bareng', 'temen', 'keluarga', 'asli', 'nongkrong', 'baik', 'teman', 'keluarga']",asik hang out bareng temen keluarga asli nongkrong baik teman keluarga,1
409,409,409,bersih aman dan nyaman sangat nyaman untuk duduk dan bersantai asli bersih aman dan nyaman sangat nyaman untuk duduk santai,positif,"['bersih', 'aman', 'dan', 'nyaman', 'sangat', 'nyaman', 'untuk', 'duduk', 'dan', 'bersantai', 'asli', 'bersih', 'aman', 'dan', 'nyaman', 'sangat', 'nyaman', 'untuk', 'duduk', 'santai']",<FreqDist with 10 samples and 20 outcomes>,"['bersih', 'aman', 'nyaman', 'nyaman', 'duduk', 'bersantai', 'asli', 'bersih', 'aman', 'nyaman', 'nyaman', 'duduk', 'santai']","['bersih', 'aman', 'nyaman', 'nyaman', 'duduk', 'santa', 'asli', 'bersih', 'aman', 'nyaman', 'nyaman', 'duduk', 'santai']",bersih aman nyaman nyaman duduk santa asli bersih aman nyaman nyaman duduk santai,1
410,410,410,karena covid gagal sampai kesana baru saya kasih bintang lima semoga tahun depan bisa kesana covid hilang asli karena covid gagal masuk kesana ku kasih bintang lima aja semoga tahun depan bisa kesana covid udah hilang,negatif,"['karena', 'covid', 'gagal', 'sampai', 'kesana', 'baru', 'saya', 'kasih', 'bintang', 'lima', 'semoga', 'tahun', 'depan', 'bisa', 'kesana', 'covid', 'hilang', 'asli', 'karena', 'covid', 'gagal', 'masuk', 'kesana', 'ku', 'kasih', 'bintang', 'lima', 'aja', 'semoga', 'tahun', 'depan', 'bisa', 'kesana', 'covid', 'udah', 'hilang']",<FreqDist with 20 samples and 36 outcomes>,"['covid', 'gagal', 'kesana', 'kasih', 'bintang', 'semoga', 'kesana', 'covid', 'hilang', 'asli', 'covid', 'gagal', 'masuk', 'kesana', 'ku', 'kasih', 'bintang', 'aja', 'semoga', 'kesana', 'covid', 'udah', 'hilang']","['covid', 'gagal', 'kesana', 'kasih', 'bintang', 'moga', 'kesana', 'covid', 'hilang', 'asli', 'covid', 'gagal', 'masuk', 'kesana', 'ku', 'kasih', 'bintang', 'aja', 'moga', 'kesana', 'covid', 'udah', 'hilang']",covid gagal kesana kasih bintang moga kesana covid hilang asli covid gagal masuk kesana ku kasih bintang aja moga kesana covid udah hilang,-1
411,411,411,tempat terbaik melihat sunset di kota padang asli tempat terbaik menyaksikan sunset di kota padang,positif,"['tempat', 'terbaik', 'melihat', 'sunset', 'di', 'kota', 'padang', 'asli', 'tempat', 'terbaik', 'menyaksikan', 'sunset', 'di', 'kota', 'padang']",<FreqDist with 9 samples and 15 outcomes>,"['terbaik', 'sunset', 'kota', 'padang', 'asli', 'terbaik', 'menyaksikan', 'sunset', 'kota', 'padang']","['baik', 'sunset', 'kota', 'padang', 'asli', 'baik', 'saksi', 'sunset', 'kota', 'padang']",baik sunset kota padang asli baik saksi sunset kota padang,1
412,412,412,semoga berkah buat semua dan menumbuhkan rasa cinta alam asli semoga berkah bagi semua dan menumbuhkan rasa cinta alam,positif,"['semoga', 'berkah', 'buat', 'semua', 'dan', 'menumbuhkan', 'rasa', 'cinta', 'alam', 'asli', 'semoga', 'berkah', 'bagi', 'semua', 'dan', 'menumbuhkan', 'rasa', 'cinta', 'alam']",<FreqDist with 11 samples and 19 outcomes>,"['semoga', 'berkah', 'menumbuhkan', 'cinta', 'alam', 'asli', 'semoga', 'berkah', 'menumbuhkan', 'cinta', 'alam']","['moga', 'berkah', 'tumbuh', 'cinta', 'alam', 'asli', 'moga', 'berkah', 'tumbuh', 'cinta', 'alam']",moga berkah tumbuh cinta alam asli moga berkah tumbuh cinta alam,1
413,413,413,sangat enak buat penat asli sangat bagus untuk lepas penat,positif,"['sangat', 'enak', 'buat', 'penat', 'asli', 'sangat', 'bagus', 'untuk', 'lepas', 'penat']",<FreqDist with 8 samples and 10 outcomes>,"['enak', 'penat', 'asli', 'bagus', 'lepas', 'penat']","['enak', 'penat', 'asli', 'bagus', 'lepas', 'penat']",enak penat asli bagus lepas penat,1
414,414,414,pantainya bersih asli pantainya bersih,positif,"['pantainya', 'bersih', 'asli', 'pantainya', 'bersih']",<FreqDist with 3 samples and 5 outcomes>,"['pantainya', 'bersih', 'asli', 'pantainya', 'bersih']","['pantai', 'bersih', 'asli', 'pantai', 'bersih']",pantai bersih asli pantai bersih,1
415,415,415,pantai salah saru tang ada di kota padang untuk viewnya sangat bagus apalagi kalau kesini sore hari kita bisa melihat sunset disaat cuaca sedang bagus aksesnya sangat mudah dan ada banyak makanan,positif,"['pantai', 'salah', 'saru', 'tang', 'ada', 'di', 'kota', 'padang', 'untuk', 'viewnya', 'sangat', 'bagus', 'apalagi', 'kalau', 'kesini', 'sore', 'hari', 'kita', 'bisa', 'melihat', 'sunset', 'disaat', 'cuaca', 'sedang', 'bagus', 'aksesnya', 'sangat', 'mudah', 'dan', 'ada', 'banyak', 'makanan']",<FreqDist with 29 samples and 32 outcomes>,"['pantai', 'salah', 'saru', 'tang', 'kota', 'padang', 'viewnya', 'bagus', 'kesini', 'sore', 'sunset', 'disaat', 'cuaca', 'bagus', 'aksesnya', 'mudah', 'makanan']","['pantai', 'salah', 'saru', 'tang', 'kota', 'padang', 'viewnya', 'bagus', 'kesini', 'sore', 'sunset', 'saat', 'cuaca', 'bagus', 'akses', 'mudah', 'makan']",pantai salah saru tang kota padang viewnya bagus kesini sore sunset saat cuaca bagus akses mudah makan,1
416,416,416,bagus capek jalanjalan sebentar hahaha  lagi ke sini lagi tx kemendagri asli bagus capek jalan kaki berkm hahaha lain  kesini lagi yaa tx kemendagri,positif,"['bagus', 'capek', 'jalanjalan', 'sebentar', 'hahaha', '', 'lagi', 'ke', 'sini', 'lagi', 'tx', 'kemendagri', 'asli', 'bagus', 'capek', 'jalan', 'kaki', 'berkm', 'hahaha', 'lain', '', 'kesini', 'lagi', 'yaa', 'tx', 'kemendagri']",<FreqDist with 18 samples and 26 outcomes>,"['bagus', 'capek', 'jalanjalan', 'sebentar', 'hahaha', '', 'tx', 'kemendagri', 'asli', 'bagus', 'capek', 'jalan', 'kaki', 'berkm', 'hahaha', '', 'kesini', 'yaa', 'tx', 'kemendagri']","['bagus', 'capek', 'jalanjalan', 'sebentar', 'hahaha', '', 'tx', 'kemendagri', 'asli', 'bagus', 'capek', 'jalan', 'kaki', 'berkm', 'hahaha', '', 'kesini', 'yaa', 'tx', 'kemendagri']",bagus capek jalanjalan sebentar hahaha  tx kemendagri asli bagus capek jalan kaki berkm hahaha  kesini yaa tx kemendagri,1
417,417,417,bagus untuk dibuang asli mantap utk buang suntuk,positif,"['bagus', 'untuk', 'dibuang', 'asli', 'mantap', 'utk', 'buang', 'suntuk']",<FreqDist with 8 samples and 8 outcomes>,"['bagus', 'dibuang', 'asli', 'mantap', 'utk', 'buang', 'suntuk']","['bagus', 'buang', 'asli', 'mantap', 'utk', 'buang', 'suntuk']",bagus buang asli mantap utk buang suntuk,1
418,418,418,saya selalu suka menikmati sore saya di pantai padang asli saya selalu suka menikmati sore saya di pantai padang,positif,"['saya', 'selalu', 'suka', 'menikmati', 'sore', 'saya', 'di', 'pantai', 'padang', 'asli', 'saya', 'selalu', 'suka', 'menikmati', 'sore', 'saya', 'di', 'pantai', 'padang']",<FreqDist with 9 samples and 19 outcomes>,"['suka', 'menikmati', 'sore', 'pantai', 'padang', 'asli', 'suka', 'menikmati', 'sore', 'pantai', 'padang']","['suka', 'nikmat', 'sore', 'pantai', 'padang', 'asli', 'suka', 'nikmat', 'sore', 'pantai', 'padang']",suka nikmat sore pantai padang asli suka nikmat sore pantai padang,1
419,419,419,pesan untuk pemkot preman tolong di awasi,negatif,"['pesan', 'untuk', 'pemkot', 'preman', 'tolong', 'di', 'awasi']",<FreqDist with 7 samples and 7 outcomes>,"['pesan', 'pemkot', 'preman', 'tolong', 'awasi']","['pesan', 'pemkot', 'preman', 'tolong', 'awas']",pesan pemkot preman tolong awas,-1
420,420,420,tempatnya bersih wajib dikunjungi turis asli tempat nya bersihwajib dikunjungi wisatawan,positif,"['tempatnya', 'bersih', 'wajib', 'dikunjungi', 'turis', 'asli', 'tempat', 'nya', 'bersihwajib', 'dikunjungi', 'wisatawan']",<FreqDist with 10 samples and 11 outcomes>,"['tempatnya', 'bersih', 'wajib', 'dikunjungi', 'turis', 'asli', 'nya', 'bersihwajib', 'dikunjungi', 'wisatawan']","['tempat', 'bersih', 'wajib', 'kunjung', 'turis', 'asli', 'nya', 'bersihwajib', 'kunjung', 'wisatawan']",tempat bersih wajib kunjung turis asli nya bersihwajib kunjung wisatawan,1
421,421,421,mulai rapirapi dan tertib sejak buya jadi walikota asli mulai rancakrapi dan tertib semenjak buya manjadi walikota,positif,"['mulai', 'rapirapi', 'dan', 'tertib', 'sejak', 'buya', 'jadi', 'walikota', 'asli', 'mulai', 'rancakrapi', 'dan', 'tertib', 'semenjak', 'buya', 'manjadi', 'walikota']",<FreqDist with 12 samples and 17 outcomes>,"['rapirapi', 'tertib', 'buya', 'walikota', 'asli', 'rancakrapi', 'tertib', 'semenjak', 'buya', 'manjadi', 'walikota']","['rapirapi', 'tertib', 'buya', 'walikota', 'asli', 'rancakrapi', 'tertib', 'semenjak', 'buya', 'manjadi', 'walikota']",rapirapi tertib buya walikota asli rancakrapi tertib semenjak buya manjadi walikota,1
422,422,422,merupakan salah satu tempat wisata di kota padang cocok untuk wisata keluarga karena banyak persewaan skuter untuk anakanak tempat parkir cukup luas hanya pemerasan saja asli salah,positif,"['merupakan', 'salah', 'satu', 'tempat', 'wisata', 'di', 'kota', 'padang', 'cocok', 'untuk', 'wisata', 'keluarga', 'karena', 'banyak', 'persewaan', 'skuter', 'untuk', 'anakanak', 'tempat', 'parkir', 'cukup', 'luas', 'hanya', 'pemerasan', 'saja', 'asli', 'salah']",<FreqDist with 23 samples and 27 outcomes>,"['salah', 'wisata', 'kota', 'padang', 'cocok', 'wisata', 'keluarga', 'persewaan', 'skuter', 'anakanak', 'parkir', 'luas', 'pemerasan', 'asli', 'salah']","['salah', 'wisata', 'kota', 'padang', 'cocok', 'wisata', 'keluarga', 'sewa', 'skuter', 'anakanak', 'parkir', 'luas', 'peras', 'asli', 'salah']",salah wisata kota padang cocok wisata keluarga sewa skuter anakanak parkir luas peras asli salah,1
423,423,423,tempat ini sangat cocok bagi penggemar sunset dan sunrise serta bagi yang suka memercik alam apalagi sekarang sudah ada masjid megah di pinggir pantai padang yang menambah daya tariknya,positif,"['tempat', 'ini', 'sangat', 'cocok', 'bagi', 'penggemar', 'sunset', 'dan', 'sunrise', 'serta', 'bagi', 'yang', 'suka', 'memercik', 'alam', 'apalagi', 'sekarang', 'sudah', 'ada', 'masjid', 'megah', 'di', 'pinggir', 'pantai', 'padang', 'yang', 'menambah', 'daya', 'tariknya']",<FreqDist with 27 samples and 29 outcomes>,"['cocok', 'penggemar', 'sunset', 'sunrise', 'suka', 'memercik', 'alam', 'masjid', 'megah', 'pinggir', 'pantai', 'padang', 'menambah', 'daya', 'tariknya']","['cocok', 'gemar', 'sunset', 'sunrise', 'suka', 'percik', 'alam', 'masjid', 'megah', 'pinggir', 'pantai', 'padang', 'tambah', 'daya', 'tarik']",cocok gemar sunset sunrise suka percik alam masjid megah pinggir pantai padang tambah daya tarik,1
424,424,424,tempat yang cocok untuk bersantai di pantai dan melihat sunset asli tempat yang cocok untuk bersantai di pinggir pantai dan melihat matahari terbenam,positif,"['tempat', 'yang', 'cocok', 'untuk', 'bersantai', 'di', 'pantai', 'dan', 'melihat', 'sunset', 'asli', 'tempat', 'yang', 'cocok', 'untuk', 'bersantai', 'di', 'pinggir', 'pantai', 'dan', 'melihat', 'matahari', 'terbenam']",<FreqDist with 14 samples and 23 outcomes>,"['cocok', 'bersantai', 'pantai', 'sunset', 'asli', 'cocok', 'bersantai', 'pinggir', 'pantai', 'matahari', 'terbenam']","['cocok', 'santa', 'pantai', 'sunset', 'asli', 'cocok', 'santa', 'pinggir', 'pantai', 'matahari', 'benam']",cocok santa pantai sunset asli cocok santa pinggir pantai matahari benam,1
425,425,425,kalau ke padang wajib ke tempat ini selain tempatnya asri tidak jauh dari kota akses muda dan banyak kendaraan asli kalau ke padang harus ke tempat ini selain tempat yang indah juga tidak jauh dari kota akses muda dan banyak kendaraan,positif,"['kalau', 'ke', 'padang', 'wajib', 'ke', 'tempat', 'ini', 'selain', 'tempatnya', 'asri', 'tidak', 'jauh', 'dari', 'kota', 'akses', 'muda', 'dan', 'banyak', 'kendaraan', 'asli', 'kalau', 'ke', 'padang', 'harus', 'ke', 'tempat', 'ini', 'selain', 'tempat', 'yang', 'indah', 'juga', 'tidak', 'jauh', 'dari', 'kota', 'akses', 'muda', 'dan', 'banyak', 'kendaraan']",<FreqDist with 23 samples and 41 outcomes>,"['padang', 'wajib', 'tempatnya', 'asri', 'kota', 'akses', 'muda', 'kendaraan', 'asli', 'padang', 'indah', 'kota', 'akses', 'muda', 'kendaraan']","['padang', 'wajib', 'tempat', 'asri', 'kota', 'akses', 'muda', 'kendara', 'asli', 'padang', 'indah', 'kota', 'akses', 'muda', 'kendara']",padang wajib tempat asri kota akses muda kendara asli padang indah kota akses muda kendara,1
426,426,426,tingkatkan daya asli rancak bana,positif,"['tingkatkan', 'daya', 'asli', 'rancak', 'bana']",<FreqDist with 5 samples and 5 outcomes>,"['tingkatkan', 'daya', 'asli', 'rancak', 'bana']","['tingkat', 'daya', 'asli', 'rancak', 'bana']",tingkat daya asli rancak bana,1
427,427,427,pemandangannya bagus tapi siang hari panas asli pemandangannya bagus tapi siang hari panas,positif,"['pemandangannya', 'bagus', 'tapi', 'siang', 'hari', 'panas', 'asli', 'pemandangannya', 'bagus', 'tapi', 'siang', 'hari', 'panas']",<FreqDist with 7 samples and 13 outcomes>,"['pemandangannya', 'bagus', 'siang', 'panas', 'asli', 'pemandangannya', 'bagus', 'siang', 'panas']","['pandang', 'bagus', 'siang', 'panas', 'asli', 'pandang', 'bagus', 'siang', 'panas']",pandang bagus siang panas asli pandang bagus siang panas,1
428,428,428,suasana pantainya sangat bersih jika kita ingin melihat sunset bisa kita nikmati dari pinggir jalan raya karena sangat dekat gak kaya pantai di medan jauh dari jalan raya ke pantai,positif,"['suasana', 'pantainya', 'sangat', 'bersih', 'jika', 'kita', 'ingin', 'melihat', 'sunset', 'bisa', 'kita', 'nikmati', 'dari', 'pinggir', 'jalan', 'raya', 'karena', 'sangat', 'dekat', 'gak', 'kaya', 'pantai', 'di', 'medan', 'jauh', 'dari', 'jalan', 'raya', 'ke', 'pantai']",<FreqDist with 24 samples and 30 outcomes>,"['suasana', 'pantainya', 'bersih', 'sunset', 'nikmati', 'pinggir', 'jalan', 'raya', 'gak', 'kaya', 'pantai', 'medan', 'jalan', 'raya', 'pantai']","['suasana', 'pantai', 'bersih', 'sunset', 'nikmat', 'pinggir', 'jalan', 'raya', 'gak', 'kaya', 'pantai', 'medan', 'jalan', 'raya', 'pantai']",suasana pantai bersih sunset nikmat pinggir jalan raya gak kaya pantai medan jalan raya pantai,1
429,429,429,keren banyak jajanan sore hari sangat ramai saya sudah bersih lagi pagi ini gelombang keren asli keren banyak jayanan rame banget klo perih pagi udah bersih lg ombak keren,positif,"['keren', 'banyak', 'jajanan', 'sore', 'hari', 'sangat', 'ramai', 'saya', 'sudah', 'bersih', 'lagi', 'pagi', 'ini', 'gelombang', 'keren', 'asli', 'keren', 'banyak', 'jayanan', 'rame', 'banget', 'klo', 'perih', 'pagi', 'udah', 'bersih', 'lg', 'ombak', 'keren']",<FreqDist with 23 samples and 29 outcomes>,"['keren', 'jajanan', 'sore', 'ramai', 'bersih', 'pagi', 'gelombang', 'keren', 'asli', 'keren', 'jayanan', 'rame', 'banget', 'klo', 'perih', 'pagi', 'udah', 'bersih', 'lg', 'ombak', 'keren']","['keren', 'jajan', 'sore', 'ramai', 'bersih', 'pagi', 'gelombang', 'keren', 'asli', 'keren', 'jayanan', 'rame', 'banget', 'klo', 'perih', 'pagi', 'udah', 'bersih', 'lg', 'ombak', 'keren']",keren jajan sore ramai bersih pagi gelombang keren asli keren jayanan rame banget klo perih pagi udah bersih lg ombak keren,1
430,430,430,masih di tanah minang meski hanya beberapa hari namun meninggalkan kenangan yang begitu indah di hati senja hingga deburan ombak di pantai menambah kerinduan pantainya bersih masyarakat sekitar,positif,"['masih', 'di', 'tanah', 'minang', 'meski', 'hanya', 'beberapa', 'hari', 'namun', 'meninggalkan', 'kenangan', 'yang', 'begitu', 'indah', 'di', 'hati', 'senja', 'hingga', 'deburan', 'ombak', 'di', 'pantai', 'menambah', 'kerinduan', 'pantainya', 'bersih', 'masyarakat', 'sekitar']",<FreqDist with 26 samples and 28 outcomes>,"['tanah', 'minang', 'meninggalkan', 'kenangan', 'indah', 'hati', 'senja', 'deburan', 'ombak', 'pantai', 'menambah', 'kerinduan', 'pantainya', 'bersih', 'masyarakat']","['tanah', 'mang', 'tinggal', 'kenang', 'indah', 'hati', 'senja', 'debur', 'ombak', 'pantai', 'tambah', 'rindu', 'pantai', 'bersih', 'masyarakat']",tanah mang tinggal kenang indah hati senja debur ombak pantai tambah rindu pantai bersih masyarakat,1
431,431,431,pantainya bagus dan banyak spot instagramable ada berbagai macam makanan khas daerah yang bisa dinikmati asli pantainya bagus dan banyak spot yang instagramable ada berbagai macam kuliner khas lokal yang bisa dinikmati,positif,"['pantainya', 'bagus', 'dan', 'banyak', 'spot', 'instagramable', 'ada', 'berbagai', 'macam', 'makanan', 'khas', 'daerah', 'yang', 'bisa', 'dinikmati', 'asli', 'pantainya', 'bagus', 'dan', 'banyak', 'spot', 'yang', 'instagramable', 'ada', 'berbagai', 'macam', 'kuliner', 'khas', 'lokal', 'yang', 'bisa', 'dinikmati']",<FreqDist with 18 samples and 32 outcomes>,"['pantainya', 'bagus', 'spot', 'instagramable', 'makanan', 'khas', 'daerah', 'dinikmati', 'asli', 'pantainya', 'bagus', 'spot', 'instagramable', 'kuliner', 'khas', 'lokal', 'dinikmati']","['pantai', 'bagus', 'spot', 'instagramable', 'makan', 'khas', 'daerah', 'nikmat', 'asli', 'pantai', 'bagus', 'spot', 'instagramable', 'kuliner', 'khas', 'lokal', 'nikmat']",pantai bagus spot instagramable makan khas daerah nikmat asli pantai bagus spot instagramable kuliner khas lokal nikmat,1
432,432,432,lokasi dekat dengan pusat kota mudah dijangkau dan banyak tempat parkir off the road tempat yang cocok dikunjungi untuk melihat matahari terbenam ada juga pusat kuliner dengan pilihan menu yang beragam dan harga terjangkau,positif,"['lokasi', 'dekat', 'dengan', 'pusat', 'kota', 'mudah', 'dijangkau', 'dan', 'banyak', 'tempat', 'parkir', 'off', 'the', 'road', 'tempat', 'yang', 'cocok', 'dikunjungi', 'untuk', 'melihat', 'matahari', 'terbenam', 'ada', 'juga', 'pusat', 'kuliner', 'dengan', 'pilihan', 'menu', 'yang', 'beragam', 'dan', 'harga', 'terjangkau']",<FreqDist with 29 samples and 34 outcomes>,"['lokasi', 'pusat', 'kota', 'mudah', 'dijangkau', 'parkir', 'off', 'the', 'road', 'cocok', 'dikunjungi', 'matahari', 'terbenam', 'pusat', 'kuliner', 'pilihan', 'menu', 'beragam', 'harga', 'terjangkau']","['lokasi', 'pusat', 'kota', 'mudah', 'jangkau', 'parkir', 'off', 'the', 'road', 'cocok', 'kunjung', 'matahari', 'benam', 'pusat', 'kuliner', 'pilih', 'menu', 'agam', 'harga', 'jangkau']",lokasi pusat kota mudah jangkau parkir off the road cocok kunjung matahari benam pusat kuliner pilih menu agam harga jangkau,1
